tard,5
four,8
rime,5
perd,6
fila,8
gang,6
joui,7
dort,7
pari,4
faim,7
pede,7
gere,6
gage,6
tapa,6
coma,8
pile,6
gale,6
gaie,6
zone,8
pale,5
veut,8
loue,7
pese,7
cons,8
taxi,5
tole,7
huit,7
baie,6
vive,7
lire,7
halo,7
mega,7
face,6
nuee,8
hata,5
lent,8
tate,6
nous,8
suie,7
hait,6
rode,6
bebe,8
dore,7
kawa,4
bain,7
gant,7
murs,6
pole,6
boue,7
noie,7
gala,6
lois,8
banc,7
tare,5
vins,8
fees,8
pris,8
mens,7
suis,7
taux,8
porc,6
fils,8
ceda,7
fixa,8
lacs,7
veau,8
boxe,7
gogo,8
vais,7
nait,7
ours,7
fans,6
fers,7
sain,7
anse,8
pair,6
bile,7
bouc,8
bals,7
cinq,8
rase,5
jure,7
bats,6
camp,6
vers,7
noms,7
sons,7
roux,8
haut,6
tenu,8
mere,6
cite,7
page,6
soie,7
acte,8
bois,8
pubs,7
gene,7
gays,6
cine,7
gres,8
gens,8
bail,7
vida,8
noua,8
raid,6
mele,6
nene,7
dits,8
venu,8
zele,7
midi,5
tels,8
jeta,8
aine,7
lime,6
lame,5
lobe,7
tube,8
dues,8
puis,7
pete,7
gris,7
fete,8
caid,7
dine,7
solo,7
soul,8
secs,8
fine,7
tete,7
mars,5
elie,8
mome,5
foie,8
rate,5
cela,8
mecs,7
buee,8
rois,7
pend,7
cocu,8
sort,7
voir,8
flot,8
mers,6
tour,8
parc,5
fixe,7
doit,8
reva,7
noir,8
dome,6
noce,7
mari,4
dont,8
pige,7
pate,6
alla,8
surs,6
gong,7
dent,8
paye,6
yang,6
rage,5
nada,6
fini,6
foot,7
date,6
jupe,8
nana,5
gout,8
nues,8
vite,7
marc,5
mono,7
tirs,7
dura,8
tata,5
long,8
becs,8
tuee,8
site,7
lira,8
leve,7
tics,8
have,6
gaze,6
vetu,8
cage,6
tele,7
leva,6
hate,6
sera,6
bave,6
ruee,7
rail,6
seme,6
gain,7
soin,8
drue,8
toux,8
sent,8
cout,8
laid,7
sais,7
bons,8
sono,8
meme,5
joug,8
lait,7
robe,6
gars,5
mene,6
posa,8
pare,5
part,5
vaux,8
gais,6
tend,8
moto,7
nazi,8
bord,7
noix,8
taro,5
dite,7
paru,5
doux,8
mare,5
topo,7
cote,7
role,6
mlle,6
bars,6
diva,6
fume,6
frit,7
cire,6
nuit,8
